,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
4750,"'Prepaid', 'DTH SD', 'Postpaid Roaming', 'Postpaid'",'Wireless Broadband',0.08198489751887811,0.6289104638619202,0.07659115426105717,0.9342105263157894,1.4854428094249343,0.025029994332787554,5.640560949298806
4779,"'DTH SD', 'Postpaid Roaming', 'Postpaid', 'Prepaid International'",'Wireless Broadband',0.08414239482200647,0.6289104638619202,0.07659115426105717,0.9102564102564102,1.4473545322601926,0.023673121703096246,4.134997688395746
4868,"'F2H Fiber', 'Prepaid', 'Postpaid Roaming', 'Postpaid'",'Wireless Broadband',0.10355987055016182,0.6289104638619202,0.10032362459546926,0.96875,1.5403623499142367,0.03519373837028658,11.874865156418554
4897,"'F2H Fiber', 'Postpaid Roaming', 'Postpaid', 'Prepaid International'",'Wireless Broadband',0.10571736785329018,0.6289104638619202,0.10140237324703344,0.9591836734693877,1.5251513984667622,0.03491561439215947,9.091693635382946
4957,"'F2H Fiber', 'Postpaid Roaming', 'Prepaid', 'Prepaid International'",'Wireless Broadband',0.09600862998921252,0.6289104638619202,0.09061488673139159,0.9438202247191012,1.50072272438183,0.030234054710128487,6.605393743257831
4988,"'Prepaid', 'Postpaid Roaming', 'Postpaid', 'Prepaid International'",'Wireless Broadband',0.09169363538295577,0.6289104638619202,0.08737864077669903,0.9529411764705883,1.5152255070124105,0.029711554014818536,7.885652642934206
5142,"'DTH SD', 'F2H Fiber', 'DSL', 'Postpaid', 'DTH HD'",'Wireless Broadband',0.1121898597626753,0.6289104638619202,0.10895361380798274,0.9711538461538461,1.5441845889959098,0.03839623706403485,12.864437252786763
5265,"'DTH SD', 'DTH HD', 'F2H Fiber', 'DSL', 'Prepaid'",'Wireless Broadband',0.10032362459546926,0.6289104638619202,0.0970873786407767,0.9677419354838709,1.5387594754606317,0.033992801360130984,11.503775620280445
5325,"'DTH SD', 'F2H Fiber', 'DSL', 'Prepaid International', 'DTH HD'",'Wireless Broadband',0.10571736785329018,0.6289104638619202,0.10248112189859762,0.9693877551020408,1.5413764133440682,0.03599436304372365,12.122258180510594
5448,"'DTH SD', 'DTH HD', 'DSL', 'Postpaid', 'Prepaid'",'Wireless Broadband',0.10140237324703344,0.6289104638619202,0.0970873786407767,0.9574468085106383,1.5223896938067953,0.03331436504528533,8.720604099244886
5510,"'DTH SD', 'DSL', 'Prepaid International', 'Postpaid', 'DTH HD'",'Wireless Broadband',0.1111111111111111,0.6289104638619202,0.10571736785329018,0.9514563106796117,1.5128644939965694,0.03583842742418794,7.6444444444444475
5571,"'Prepaid', 'DTH SD', 'Prepaid International', 'DSL', 'DTH HD'",'Wireless Broadband',0.10895361380798274,0.6289104638619202,0.10248112189859762,0.9405940594059405,1.4955929555219671,0.03395905409918669,6.246673858324338
5634,"'Postpaid Roaming', 'F2H Fiber', 'DSL', 'Postpaid', 'DTH HD'",'Wireless Broadband',0.09385113268608414,0.6289104638619202,0.09277238403451996,0.9885057471264368,1.5717750044360324,0.03374842464294816,32.28478964401298
